customer_id,name,age_band,tenure_years,state,credit_score,num_products,checking_flag,savings_flag,deposit_balance,relationship_value_estimate
C0100343,Nichole Alvarez,45-54,7,NJ,641,1,0,0,1340.0,55851.0
C0100344,Kayla Rodriguez,55-64,17,NJ,786,1,0,0,43894.0,224337.0
C0100345,Theresa Williams,55-64,18,IL,707,1,0,0,8699.0,352604.0
C0100346,Sharon Boyd,65+,20,GA,694,2,1,0,5443.0,117261.0
C0100347,Victor Brown,35-44,4,WA,743,4,1,1,2740.0,205180.0
C0100348,James Parks,45-54,5,AZ,674,2,1,0,88168.0,181481.0
C0100349,Theodore Jones Jr.,25-34,5,CA,742,2,1,0,137563.0,40555.0
C0100350,Ana Hill,45-54,15,WA,677,3,1,1,76071.0,135727.0
C0100351,Kimberly Nguyen,35-44,14,AZ,727,2,1,0,9374.0,108032.0
C0100352,Kerry Chavez DDS,45-54,9,MA,780,2,1,0,12246.0,68334.0
C0100353,Michael Farrell,45-54,2,PA,737,2,1,0,48496.0,149294.0
C0100354,Patricia Le,45-54,11,GA,703,2,1,0,6070.0,48972.0
C0100355,Jesse Perez,45-54,15,CA,744,2,1,0,15515.0,132151.0
C0100356,Jesse Perry,55-64,10,TX,656,3,1,1,10643.0,135323.0
C0100357,Jeffery Ortega,55-64,6,NC,682,2,1,0,81026.0,81562.0
C0100358,Christian Leblanc,45-54,12,NY,700,2,1,0,45415.0,429830.0
C0100359,Ronald Davis,45-54,14,NY,755,2,1,0,6867.0,150846.0
C0100360,Parker Cain,65+,12,PA,738,4,1,1,50517.0,249381.0
C0100361,Laurie Hoffman,25-34,18,OH,744,2,1,0,8066.0,68236.0
C0100362,Bryan Gomez,25-34,7,FL,718,3,1,1,4209.0,296703.0
C0100363,Nicole Parrish,25-34,13,WA,684,2,1,0,5754.0,86949.0
C0100364,Tracy Burke,45-54,18,NJ,786,1,0,0,9671.0,100459.0
C0100365,Kenneth Lewis,35-44,5,VA,688,2,1,0,3159.0,108486.0
C0100366,Courtney Rodriguez,55-64,6,AZ,738,1,0,0,4354.0,105714.0
C0100367,Holly Farmer,45-54,1,MI,714,1,0,0,1434.0,144854.0
C0100368,Renee Bruce,35-44,8,IL,745,1,0,0,3020.0,93122.0
C0100369,Sabrina Austin,55-64,1,MA,692,3,1,1,10737.0,56646.0
C0100370,Allison Hickman,55-64,15,NC,767,2,1,0,28299.0,104967.0
C0100371,Debra White,35-44,2,OH,782,2,1,0,24266.0,93659.0
C0100372,Ellen Morgan,35-44,14,OH,764,2,1,0,13573.0,218832.0
C0100373,Sergio Knight,35-44,12,CA,727,2,1,0,1293.0,64715.0
C0100374,Charles Schultz,35-44,20,MA,700,3,1,1,2884.0,84966.0
C0100375,Paul Lewis,25-34,7,WA,820,4,1,1,6394.0,78347.0
C0100376,Glen Wood,65+,7,NJ,675,3,1,1,25730.0,73289.0
C0100377,Paula Bradley,35-44,5,NY,759,1,0,0,4154.0,43777.0
C0100378,Anthony Moore,35-44,11,AZ,734,4,1,1,1875.0,99374.0
C0100379,Megan Nelson,55-64,5,FL,717,3,1,1,46071.0,135936.0
C0100380,Karla Ramos,45-54,3,NY,728,1,0,0,3355.0,138232.0
C0100381,Paul Wilson,65+,19,TX,697,1,0,0,2093.0,104823.0
C0100382,Douglas Gregory,55-64,14,PA,739,1,0,0,10645.0,60921.0
C0100383,Mr. Andrew Foster,45-54,3,PA,734,3,1,1,7631.0,113415.0
C0100384,Aimee Turner,35-44,13,VA,820,2,1,0,4446.0,132665.0
C0100385,Chad Scott,65+,7,PA,768,1,0,0,8107.0,154419.0
C0100386,Adam Burgess,55-64,4,MA,743,1,0,0,2667.0,63372.0
C0100387,James Padilla,65+,10,PA,745,2,1,0,4386.0,90526.0
C0100388,Sandra Drake,25-34,16,GA,802,2,1,0,7759.0,144436.0
C0100389,Scott Williams,55-64,1,NC,676,2,1,0,704.0,57738.0
C0100390,Thomas Atkins,45-54,8,WA,711,1,0,0,25491.0,104965.0
C0100391,Laura Mckinney,25-34,19,VA,634,2,1,0,1560.0,26088.0
C0100392,Brian Smith,45-54,8,AZ,745,4,1,1,2626.0,177878.0
C0100393,Robert Montgomery,45-54,2,MA,758,1,0,0,26908.0,157235.0
C0100394,Tamara Davis,25-34,9,TX,675,2,1,0,16045.0,31806.0
C0100395,Dana Chapman,45-54,14,TX,784,2,1,0,8998.0,50598.0
C0100396,Jennifer Collins,55-64,20,OH,687,1,0,0,1043.0,99632.0
C0100397,Gary Jackson,35-44,13,FL,704,3,1,1,3917.0,229665.0
C0100398,Ashley Hicks,45-54,2,GA,725,4,1,1,6252.0,86113.0
C0100399,Hannah Luna,35-44,17,NC,791,2,1,0,6821.0,109766.0
C0100400,Robin Young,35-44,16,PA,681,1,0,0,31879.0,111026.0
C0100401,Craig Morrison,65+,14,TX,733,1,0,0,88712.0,159507.0
C0100402,Mary Thompson,55-64,18,MA,754,2,1,0,16947.0,62809.0
C0100403,Kathleen Webster,25-34,16,IL,745,1,0,0,4267.0,119169.0
C0100404,Joann Glass,65+,5,WA,747,2,1,0,34797.0,207200.0
C0100405,Madison Weber,55-64,9,MI,754,1,0,0,3994.0,40057.0
C0100406,Lori Hernandez,35-44,11,MI,695,2,1,0,348.0,93061.0
C0100407,Jeremy Turner,55-64,10,VA,795,4,1,1,1809.0,88616.0
C0100408,Anthony Romero,25-34,13,NY,714,1,0,0,470.0,196886.0
C0100409,Jesse Brown,65+,15,NY,709,3,1,1,5112.0,167010.0
C0100410,Angela Lin,45-54,3,MA,780,3,1,1,6542.0,141107.0
C0100411,Lisa Hunter,45-54,12,NJ,691,1,0,0,1198.0,136440.0
C0100412,Julian Conner,25-34,1,PA,734,4,1,1,2908.0,121913.0
C0100413,Joanna Pacheco,55-64,11,MI,687,2,1,0,1463.0,195513.0
C0100414,Erica Alvarez,25-34,9,IL,820,2,1,0,6958.0,83963.0
C0100415,Antonio Garcia,35-44,5,WA,820,2,1,0,2910.0,79136.0
C0100416,Gwendolyn Klein,25-34,20,GA,715,1,0,0,27226.0,22684.0
C0100417,Carrie Wright,55-64,6,PA,743,1,0,0,9933.0,81864.0
C0100418,Jeffrey Mills,35-44,2,NJ,720,2,1,0,55589.0,77386.0
C0100419,Jake Campbell,65+,8,VA,704,3,1,1,4695.0,94791.0
C0100420,George Harper,45-54,16,IL,725,4,1,1,106217.0,60419.0
C0100421,Maria Jones,25-34,1,VA,718,2,1,0,8128.0,168259.0
C0100422,Michael Mitchell,25-34,10,NY,651,1,0,0,4298.0,74941.0
C0100423,Mary Escobar,25-34,9,NY,731,1,0,0,145872.0,177638.0
C0100424,Felicia Aguilar,45-54,18,WA,718,4,1,1,903.0,195927.0
C0100425,Gregory Ponce,55-64,1,MI,734,1,0,0,4175.0,476648.0
C0100426,Jenna Larson,35-44,1,CA,716,4,1,1,1099.0,107421.0
C0100427,Emily Bennett,55-64,12,NJ,703,1,0,0,893.0,128514.0
C0100428,Robin Santiago,25-34,4,PA,759,1,0,0,678.0,89518.0
C0100429,Nancy Jennings,55-64,15,PA,743,1,0,0,16985.0,75906.0
C0100430,Maria Henderson,65+,6,OH,782,2,1,0,1644.0,102723.0
C0100431,Jack White,55-64,12,OH,742,1,0,0,5969.0,87893.0
C0100432,Travis Tucker,45-54,1,AZ,711,4,1,1,23631.0,66912.0
C0100433,Chad Jones,55-64,14,OH,747,2,1,0,14129.0,123080.0
C0100434,Ashley Wise,25-34,11,PA,630,1,0,0,13316.0,36367.0
C0100435,Sophia Johnson,35-44,1,VA,814,2,1,0,34773.0,145005.0
C0100436,Ralph Anderson,25-34,6,NC,732,2,1,0,55900.0,185337.0
C0100437,Christopher Guerra,45-54,2,CA,818,2,1,0,1804.0,67869.0
C0100438,Rhonda Martin,55-64,1,MI,680,3,1,1,14470.0,252836.0
C0100439,Jason Rhodes,45-54,14,GA,669,4,1,1,5845.0,77694.0
C0100440,Jeremy Mitchell,55-64,9,NC,736,2,1,0,6795.0,128219.0
C0100441,Joann Ferguson,35-44,17,FL,736,2,1,0,1321.0,57858.0
C0100442,Robert Harrison,55-64,6,GA,735,2,1,0,4280.0,46126.0
C0100443,Holly Valentine,35-44,15,MI,728,2,1,0,4879.0,103370.0
C0100444,Mrs. Diane Reyes,35-44,13,NJ,691,2,1,0,45085.0,209565.0
C0100445,Tracy Montoya,55-64,14,NJ,653,1,0,0,2026.0,101567.0
C0100446,Brenda Wright,65+,17,MA,732,1,0,0,463.0,269058.0
C0100447,Shelly Spencer,45-54,15,GA,662,4,1,1,8044.0,263126.0
C0100448,Ryan Rosales,25-34,15,OH,658,4,1,1,1793.0,144629.0
C0100449,Phillip Nelson,45-54,15,NC,702,1,0,0,6853.0,147332.0
C0100450,Brittany Kim,25-34,9,PA,739,4,1,1,17906.0,78427.0
C0100451,Courtney Hayes,55-64,15,PA,809,3,1,1,7188.0,119014.0
C0100452,Alexander Brown,55-64,17,NJ,764,1,0,0,4830.0,157116.0
C0100453,Cynthia Vang,35-44,15,PA,784,4,1,1,6715.0,81032.0
C0100454,Alfred Galvan,25-34,13,VA,749,4,1,1,22401.0,108795.0
C0100455,Marie Moody,35-44,2,VA,736,2,1,0,2027.0,38504.0
C0100456,Dustin Gallegos,65+,9,MA,820,3,1,1,19422.0,27045.0
C0100457,Brenda Thornton,45-54,2,TX,660,1,0,0,2428.0,80505.0
C0100458,Aaron Miller,55-64,3,IL,701,2,1,0,16689.0,94803.0
C0100459,Ruben Dunn,45-54,8,VA,704,3,1,1,1272.0,171133.0
C0100460,Kelsey Rodriguez,45-54,10,OH,760,2,1,0,15538.0,62447.0
C0100461,Eric Williams,25-34,11,MI,675,1,0,0,7171.0,263457.0
C0100462,Riley Bryant,65+,19,VA,754,2,1,0,9099.0,77438.0
C0100463,Taylor Carlson,35-44,16,AZ,746,3,1,1,25610.0,248676.0
C0100464,Jose Allen,45-54,9,NY,756,3,1,1,3025.0,54882.0
C0100465,Jeffrey Mendez,45-54,7,NY,755,1,0,0,7863.0,186951.0
C0100466,Jason Beck,45-54,15,GA,789,2,1,0,11660.0,86126.0
C0100467,William Jones,65+,6,GA,717,1,0,0,5660.0,121301.0
C0100468,Katie Mcneil,25-34,18,AZ,743,2,1,0,19152.0,217388.0
C0100469,Jeanette Harrison,45-54,16,CA,686,1,0,0,12038.0,210864.0
C0100470,Veronica King,35-44,14,NY,676,4,1,1,4040.0,26093.0
C0100471,Richard Cooper,45-54,5,AZ,799,2,1,0,36786.0,91896.0
C0100472,Lori Ingram,25-34,13,MI,683,2,1,0,15903.0,54141.0
C0100473,Evelyn Williams,25-34,17,NJ,748,3,1,1,2948.0,47098.0
C0100474,Robin Thompson,35-44,2,NY,743,1,0,0,2913.0,75116.0
C0100475,Julie Dominguez,35-44,4,MI,772,1,0,0,6227.0,36081.0
C0100476,Robin Brown,35-44,11,IL,645,1,0,0,13863.0,65958.0
C0100477,Judith Carter,45-54,8,NJ,760,2,1,0,569.0,108889.0
C0100478,Curtis Williams,45-54,15,TX,717,3,1,1,3101.0,129510.0
C0100479,Kaylee Hays,35-44,9,PA,693,1,0,0,4052.0,104633.0
C0100480,Dawn Mullins,35-44,20,MI,708,3,1,1,1443.0,72423.0
C0100481,Howard Norman,35-44,6,MI,766,1,0,0,2378.0,81157.0
C0100482,Evelyn Martinez,45-54,8,WA,752,2,1,0,9554.0,95284.0
C0100483,Steve Paul,35-44,1,WA,714,2,1,0,4507.0,156860.0
C0100484,Jasmine Beltran,25-34,5,CA,668,3,1,1,4952.0,75610.0
C0100485,Jonathan Glass MD,35-44,5,TX,671,4,1,1,1549.0,26328.0
C0100486,Monica Miller,45-54,16,IL,753,2,1,0,6272.0,100333.0
C0100487,Samantha Gardner,35-44,7,MA,662,2,1,0,1333.0,98598.0
C0100488,Bobby Guerrero,45-54,5,GA,714,1,0,0,46669.0,62373.0
C0100489,Lance Simmons,45-54,7,AZ,820,1,0,0,65643.0,91381.0
C0100490,Heather Williams,55-64,12,CA,740,4,1,1,4593.0,40863.0
C0100491,Heather Bolton,45-54,16,MA,753,2,1,0,2107.0,102582.0
C0100492,William Gould,45-54,20,CA,672,1,0,0,22596.0,141595.0
C0100493,Mark Cox,35-44,1,WA,664,1,0,0,16495.0,100988.0
C0100494,Meghan Cisneros,55-64,17,AZ,755,1,0,0,76856.0,180506.0
C0100495,Lawrence Harrington,45-54,8,PA,707,3,1,1,105799.0,89544.0
C0100496,Austin Osborne,35-44,17,PA,772,2,1,0,712.0,96789.0
C0100497,James Bradley,45-54,1,NC,726,4,1,1,32545.0,44076.0
C0100498,Meghan Rush,35-44,13,NJ,820,2,1,0,6204.0,100771.0
C0100499,Phillip Berry,45-54,19,TX,698,3,1,1,15661.0,56434.0
C0100500,Jennifer Banks,55-64,1,NY,737,1,0,0,20608.0,47316.0
C0100501,Brian Fitzgerald,55-64,16,VA,684,1,0,0,19596.0,212297.0
C0100502,Mr. Justin Green III,65+,3,WA,770,1,0,0,26915.0,154873.0
C0100503,Zachary Mitchell,45-54,20,FL,744,1,0,0,4137.0,98926.0
C0100504,Katherine Martinez,45-54,15,AZ,681,4,1,1,2583.0,219648.0
C0100505,Jodi Roach,55-64,19,AZ,710,3,1,1,33668.0,574226.0
C0100506,Brandon Fleming,35-44,18,AZ,786,1,0,0,2847.0,54208.0
C0100507,Emma Reed,55-64,7,NY,780,2,1,0,75635.0,132424.0
C0100508,Joshua Vance,45-54,9,NJ,660,2,1,0,3238.0,183156.0
C0100509,Michelle Ho,25-34,14,FL,703,2,1,0,5131.0,19530.0
C0100510,Rebecca Hicks,25-34,4,FL,806,1,0,0,6448.0,56770.0
C0100511,Curtis Taylor,55-64,7,TX,716,1,0,0,1275.0,193514.0
C0100512,Allison Spencer,25-34,2,GA,732,1,0,0,1279.0,106193.0
C0100513,Robert Arnold,35-44,18,NJ,770,4,1,1,24208.0,36525.0
C0100514,Angelica Parker,35-44,5,FL,664,2,1,0,1029.0,51682.0
C0100515,Dr. Kelly Hammond DVM,35-44,9,FL,682,3,1,1,166641.0,138577.0
C0100516,William Day,35-44,10,PA,709,4,1,1,7238.0,68014.0
C0100517,Michael Cooper,55-64,8,FL,778,1,0,0,2356.0,73325.0
C0100518,Penny Bowman,25-34,16,WA,770,1,0,0,13417.0,74573.0
C0100519,Vincent Reynolds,55-64,19,FL,756,1,0,0,422.0,114498.0
C0100520,Amy Martinez,55-64,12,PA,718,2,1,0,5430.0,78405.0
C0100521,Christopher Morris,35-44,17,PA,775,2,1,0,6333.0,81688.0
C0100522,Hannah Everett,35-44,3,NY,717,1,0,0,1773.0,200344.0
C0100523,Sarah King,45-54,20,MA,750,1,0,0,3797.0,135129.0
C0100524,Krista Martinez,25-34,3,NY,765,2,1,0,50576.0,133316.0
C0100525,Joseph Shaw,35-44,2,GA,800,3,1,1,10096.0,156820.0
C0100526,Todd Moore,65+,1,NC,721,1,0,0,13087.0,76696.0
C0100527,Michelle Jacobs,65+,5,NY,708,3,1,1,3152.0,129226.0
C0100528,Kristy Bryan,55-64,17,GA,782,1,0,0,1656.0,144107.0
C0100529,Angel May,35-44,7,FL,786,1,0,0,6068.0,63588.0
C0100530,Marilyn Wang,45-54,16,GA,700,1,0,0,424.0,157418.0
C0100531,Mark Jimenez,55-64,9,CA,674,3,1,1,2173.0,136017.0
C0100532,Donna Frye,35-44,3,OH,779,2,1,0,1803.0,139680.0
C0100533,Dr. Michael Evans,45-54,10,IL,650,2,1,0,702.0,300625.0
C0100534,Anthony Gonzales,25-34,5,IL,648,1,0,0,17660.0,142835.0
C0100535,Mr. Lawrence Edwards,35-44,6,TX,712,2,1,0,6928.0,70218.0
C0100536,Morgan Valencia,45-54,11,MA,724,2,1,0,3852.0,134408.0
C0100537,Bianca Wood,35-44,16,CA,672,2,1,0,18128.0,134874.0
C0100538,Emma Owens,35-44,12,FL,729,2,1,0,1127.0,71777.0
C0100539,David Davis,55-64,5,TX,731,2,1,0,1616.0,44606.0
C0100540,James Gilbert,65+,15,MA,698,1,0,0,30971.0,111812.0
C0100541,Sean Moore,45-54,14,PA,811,1,0,0,125203.0,53600.0
C0100542,Kenneth Edwards,55-64,5,OH,739,1,0,0,18418.0,168922.0
C0100543,Kathleen Robertson,65+,18,VA,770,2,1,0,14270.0,42694.0
C0100544,Mr. Alexander Landry MD,25-34,17,CA,654,2,1,0,4031.0,241684.0
C0100545,Cindy Gomez,35-44,13,TX,654,2,1,0,4144.0,116686.0
C0100546,Johnny Khan,35-44,6,FL,740,1,0,0,10644.0,103600.0
C0100547,Julie Herrera,25-34,8,NJ,803,1,0,0,42086.0,151829.0
C0100548,Jessica Khan,55-64,9,MA,674,1,0,0,13519.0,91466.0
C0100549,Pamela Diaz,35-44,4,MI,726,1,0,0,25580.0,65414.0
C0100550,Kelly Lee,45-54,7,AZ,664,3,1,1,2699.0,24365.0
C0100551,Angel Gordon,35-44,3,AZ,687,1,0,0,16989.0,88300.0
C0100552,Diana Hays,35-44,4,PA,728,1,0,0,3621.0,166732.0
C0100553,Barbara Hester,65+,15,FL,697,2,1,0,9587.0,65313.0
C0100554,Robert Morgan,25-34,3,FL,661,1,0,0,16966.0,72709.0
C0100555,Nicole Gonzalez,35-44,10,VA,660,4,1,1,4283.0,167751.0
C0100556,Kathryn Williams,35-44,9,NJ,635,4,1,1,2391.0,105205.0
C0100557,Gary Wells,45-54,1,WA,741,2,1,0,12520.0,115855.0
C0100558,Larry Robertson,45-54,17,GA,746,1,0,0,6893.0,96334.0
C0100559,Louis Martin,45-54,20,MA,746,2,1,0,9541.0,284307.0
C0100560,Nancy Evans MD,25-34,13,AZ,679,2,1,0,17829.0,163961.0
C0100561,Kim Erickson,35-44,14,WA,765,2,1,0,38900.0,141985.0
C0100562,Robert Richardson,55-64,5,WA,751,1,0,0,17960.0,152671.0
C0100563,Veronica Silva,45-54,17,TX,720,1,0,0,15342.0,71567.0
C0100564,Molly Watts,45-54,16,VA,712,1,0,0,4445.0,348154.0
C0100565,John Coffey,45-54,9,MA,690,2,1,0,5344.0,29752.0
C0100566,Paula Lane,55-64,15,PA,728,2,1,0,13980.0,119548.0
C0100567,Lauren Jackson,25-34,20,WA,792,3,1,1,5240.0,116212.0
C0100568,Lisa Randall,35-44,13,IL,771,1,0,0,13911.0,93358.0
C0100569,Michael Johnson,45-54,4,NY,708,3,1,1,3045.0,289412.0
C0100570,Ashley Smith,35-44,7,NJ,744,1,0,0,82061.0,104999.0
C0100571,Christian Vaughn,55-64,4,FL,670,1,0,0,10223.0,132197.0
C0100572,Reginald Knapp,45-54,7,GA,752,2,1,0,9448.0,71588.0
C0100573,Nancy Brown,55-64,18,MA,682,1,0,0,4541.0,58722.0
C0100574,Daniel Nguyen,55-64,4,FL,751,4,1,1,80469.0,198525.0
C0100575,Kelly Edwards,45-54,18,FL,820,4,1,1,1801.0,259339.0
C0100576,Thomas Peterson,65+,6,MA,694,1,0,0,3486.0,207951.0
C0100577,Raymond Le,45-54,10,VA,820,1,0,0,22568.0,92908.0
C0100578,Melissa Bishop,55-64,11,OH,742,1,0,0,10803.0,55654.0
C0100579,David Grant,35-44,3,OH,686,4,1,1,4056.0,52523.0
C0100580,William Evans,45-54,4,MA,684,1,0,0,4198.0,30808.0
C0100581,Daniel Bush,45-54,7,NJ,820,3,1,1,5715.0,72686.0
C0100582,Gregory Peck,25-34,2,AZ,742,1,0,0,9160.0,123330.0
C0100583,Denise Martinez,35-44,16,TX,694,2,1,0,52279.0,170345.0
C0100584,Jamie Baird,65+,11,GA,710,1,0,0,16751.0,105769.0
C0100585,Tina Ballard,45-54,17,NJ,739,3,1,1,27667.0,95947.0
C0100586,Dwayne Klein,35-44,18,CA,719,2,1,0,4812.0,98691.0
C0100587,Jeremy Scott,35-44,7,GA,735,1,0,0,15046.0,82691.0
C0100588,Dale Ryan,35-44,17,CA,799,1,0,0,1254.0,115146.0
C0100589,Melissa Taylor,25-34,2,AZ,669,2,1,0,10083.0,49660.0
C0100590,Laurie Sanchez,65+,9,NJ,749,2,1,0,9335.0,197799.0
C0100591,Kiara Little,35-44,14,FL,716,3,1,1,72092.0,156894.0
C0100592,Jason Love,35-44,10,GA,697,2,1,0,52528.0,115445.0
C0100593,Randy Smith,45-54,15,TX,768,4,1,1,5942.0,118092.0
C0100594,Tanya Russell,25-34,18,WA,654,1,0,0,3039.0,105839.0
C0100595,Sherry Woods,35-44,9,FL,613,3,1,1,3141.0,58293.0
C0100596,Victor Morris,55-64,6,MI,730,4,1,1,5690.0,425760.0
C0100597,Susan Davis,45-54,12,TX,713,2,1,0,38642.0,72327.0
C0100598,Kimberly Sharp,65+,18,FL,659,4,1,1,13332.0,101859.0
C0100599,Susan Thompson,45-54,20,MA,643,2,1,0,15087.0,134493.0
C0100600,Casey Gillespie,45-54,17,IL,806,2,1,0,21449.0,253787.0
C0100601,Jennifer Simpson DVM,55-64,5,TX,740,1,0,0,2458.0,132569.0
C0100602,Tammy Mcdowell,65+,5,NJ,720,1,0,0,3460.0,63277.0
C0100603,Keith Rodriguez,55-64,12,NY,818,2,1,0,15128.0,99072.0
C0100604,Mrs. Virginia Daniels,65+,9,NC,765,3,1,1,3182.0,117526.0
C0100605,Todd Rosales MD,55-64,13,WA,799,4,1,1,1298.0,164828.0
C0100606,Brian Martin,55-64,19,NJ,666,2,1,0,2210.0,348454.0
C0100607,David Lopez,25-34,11,NY,665,3,1,1,28717.0,105915.0
C0100608,Rachel Bradley,55-64,8,NY,747,3,1,1,5172.0,168904.0
C0100609,Casey Chase,35-44,18,NY,738,3,1,1,10626.0,23736.0
C0100610,Samantha Robertson,45-54,9,MI,776,1,0,0,2347.0,118540.0
C0100611,Michael Lopez,45-54,13,NJ,646,2,1,0,12775.0,142906.0
C0100612,Franklin Wright,65+,3,GA,751,2,1,0,5863.0,71412.0
C0100613,David Molina,65+,11,IL,764,3,1,1,13842.0,86218.0
C0100614,Elizabeth Sharp,35-44,9,CA,762,2,1,0,4567.0,165393.0
C0100615,Matthew Schwartz,55-64,3,WA,701,3,1,1,14841.0,132813.0
C0100616,Bryan Parker,55-64,5,MI,743,4,1,1,4305.0,305009.0
C0100617,Jonathan Jacobson,35-44,15,MI,685,2,1,0,7359.0,38415.0
C0100618,Emily Wilson,25-34,4,TX,706,3,1,1,5849.0,130819.0
C0100619,Elizabeth Mendez,25-34,3,PA,673,2,1,0,8362.0,126842.0
C0100620,Casey Hernandez,55-64,2,PA,685,2,1,0,11326.0,76104.0
C0100621,Lisa Perry,45-54,1,NC,709,2,1,0,4474.0,57448.0
C0100622,Kaitlin Medina,65+,9,VA,697,4,1,1,7020.0,67014.0
C0100623,Colleen Wright,45-54,10,WA,685,3,1,1,10135.0,27864.0
C0100624,Shelley Miller,65+,13,GA,661,3,1,1,14902.0,105515.0
C0100625,Michael Miller,35-44,12,IL,808,1,0,0,7396.0,67867.0
C0100626,Amy Kelley,55-64,11,OH,697,2,1,0,2795.0,100243.0
C0100627,Laura Hernandez,25-34,20,VA,734,3,1,1,8989.0,177048.0
C0100628,Joseph Wilson,45-54,5,PA,640,4,1,1,18113.0,73135.0
C0100629,Kevin Davis,55-64,15,OH,781,4,1,1,1636.0,154266.0
C0100630,Rhonda Chavez,65+,2,VA,727,3,1,1,1659.0,47953.0
C0100631,Joyce Brown,55-64,17,NC,700,3,1,1,3660.0,75257.0
C0100632,Robert Cummings,25-34,8,GA,700,1,0,0,6433.0,264275.0
C0100633,Robert Reese,35-44,7,VA,759,3,1,1,580.0,95001.0
C0100634,Amber Cooper,25-34,3,PA,587,1,0,0,16138.0,201282.0
C0100635,Zachary Michael,25-34,11,CA,682,3,1,1,6509.0,179451.0
C0100636,Timothy Johnson,45-54,8,VA,714,1,0,0,482.0,97722.0
C0100637,Randy Cannon,55-64,20,OH,714,4,1,1,2131.0,36554.0
C0100638,Maria Fisher,55-64,4,PA,820,2,1,0,5649.0,18551.0
C0100639,Janet Kane DVM,55-64,9,TX,704,1,0,0,966.0,148689.0
C0100640,Michael Stanley,55-64,19,AZ,764,2,1,0,25966.0,126997.0
C0100641,Martha Bailey,55-64,17,NJ,801,2,1,0,10140.0,187764.0
C0100642,Joshua Rice,25-34,16,PA,750,3,1,1,18285.0,274542.0
C0100643,Courtney Smith,35-44,11,MI,689,3,1,1,2357.0,74735.0
C0100644,Edwin Nunez,45-54,18,OH,662,2,1,0,13275.0,323234.0
C0100645,Kim Morrow,55-64,5,PA,753,1,0,0,3667.0,92386.0
C0100646,Gregory Hill,25-34,17,PA,794,3,1,1,6432.0,47753.0
C0100647,Molly Rodriguez,45-54,12,TX,744,4,1,1,12375.0,118182.0
C0100648,Jennifer Miranda,45-54,7,MA,775,3,1,1,7450.0,74794.0
C0100649,Alexis Harris,25-34,5,AZ,820,1,0,0,21378.0,69027.0
C0100650,Andrew Harper,35-44,11,AZ,757,3,1,1,9575.0,146929.0
C0100651,Amber Yang,55-64,1,PA,670,1,0,0,4648.0,72351.0
C0100652,David Robinson,45-54,15,MA,722,4,1,1,22280.0,105685.0
C0100653,Amy Gordon,35-44,5,PA,781,1,0,0,28692.0,106247.0
C0100654,Robert Dennis,55-64,8,WA,708,1,0,0,9001.0,112158.0
C0100655,Kyle Chambers,35-44,4,TX,787,1,0,0,40269.0,57066.0
C0100656,Eric Thomas,55-64,10,PA,716,3,1,1,6109.0,30908.0
C0100657,Connie Turner,35-44,8,NC,735,2,1,0,6950.0,173174.0
C0100658,Travis Hobbs,45-54,4,MA,704,3,1,1,8146.0,194986.0
C0100659,Lori Simmons,35-44,18,NY,727,2,1,0,6934.0,35764.0
C0100660,William David DDS,35-44,16,OH,729,3,1,1,5582.0,143362.0
C0100661,Emma Butler,55-64,8,WA,647,2,1,0,3436.0,146888.0
C0100662,James Webster,35-44,2,GA,700,1,0,0,2458.0,69099.0
C0100663,Samuel Turner,25-34,17,NJ,664,3,1,1,9255.0,189119.0
C0100664,Renee Melendez,35-44,14,OH,701,2,1,0,34133.0,228268.0
C0100665,Tracy Grant,55-64,12,CA,684,2,1,0,21527.0,229203.0
C0100666,David Harris,55-64,13,PA,765,2,1,0,12909.0,315303.0
C0100667,Tammy Boone,65+,1,NC,766,3,1,1,36279.0,215156.0
C0100668,Nathaniel Lee,35-44,10,CA,745,1,0,0,8292.0,85184.0
C0100669,Michael Morrison,35-44,4,NY,662,2,1,0,2474.0,122855.0
C0100670,Chelsea Gill,25-34,14,MA,715,2,1,0,5328.0,44928.0
C0100671,Kristin Mendoza,45-54,19,CA,659,3,1,1,7534.0,223805.0
C0100672,Felicia Krueger,65+,11,NY,713,1,0,0,4381.0,105156.0
C0100673,Timothy Hayden,55-64,13,MI,749,1,0,0,16850.0,96024.0
C0100674,Zachary Mendoza,45-54,14,NC,764,1,0,0,24901.0,58256.0
C0100675,Larry Harris,35-44,19,NY,741,2,1,0,1014.0,190971.0
C0100676,Kristen Rowe,65+,1,CA,776,1,0,0,6805.0,48164.0
C0100677,Joseph Howard,45-54,7,AZ,731,2,1,0,249.0,78917.0
C0100678,Jose Crawford,25-34,6,NC,709,1,0,0,7260.0,200025.0
C0100679,William Harrison,35-44,15,NC,759,2,1,0,7163.0,96168.0
C0100680,Suzanne Wood,25-34,9,CA,760,2,1,0,68285.0,66559.0
C0100681,Justin Walker,35-44,16,NY,696,2,1,0,47644.0,236067.0
C0100682,Dean Donovan,25-34,10,TX,737,3,1,1,24805.0,39153.0
C0100683,Jennifer Hernandez,45-54,20,MA,706,2,1,0,2561.0,122105.0
C0100684,James Whitaker,45-54,16,VA,629,3,1,1,2390.0,114686.0
C0100685,Mr. Michael Scott PhD,35-44,1,NC,739,2,1,0,2175.0,47909.0
C0100686,Maria Henry,35-44,20,NJ,661,2,1,0,50612.0,157081.0
C0100687,Robert Jackson,65+,20,FL,734,1,0,0,2718.0,92255.0
