customer_id,name,age_band,tenure_years,state,credit_score,num_products,checking_flag,savings_flag,deposit_balance,relationship_value_estimate,mortgage_id,origination_date,original_balance,current_balance,mortgage_rate,original_term_years,remaining_term_months,monthly_payment,ltv,property_value,delinquency_flag,rate_gap_bps,appointment_request_30d,faq_view_30d,login_30d,mortgage_page_view_30d,payoff_info_view_30d,rate_page_view_30d,refinance_calculator_use_30d,refinance_page_view_30d,statement_download_30d,appointment_request_90d,faq_view_90d,login_90d,mortgage_page_view_90d,payoff_info_view_90d,rate_page_view_90d,refinance_calculator_use_90d,refinance_page_view_90d,statement_download_90d,digital_events_total_30d,digital_events_total_90d,digital_activity_change_pct,call_count_90d,refinance_intent_flag,competitor_shopping_flag,payoff_intent_flag,avg_call_sentiment,max_rate_sensitivity,branch_visits_90d,mortgage_discussion_count_90d,rate_discussion_flag_90d,refinance_discussion_flag_90d,churned_within_90d,churn_date,churn_probability,economic_value_if_lost,value_at_risk,expected_intervention_value
C0100061,Gerald Hensley,45-54,12,AZ,721,2,1,0,7163.0,106158.0,M0100061,2024-05-26,262000,255000,4.003,30,333,1251.28,0.603,423000,0,-140,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,11,0,0,1,0,1,1,6.0,14,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0041,14811.0,61.0,-187.0
C0100062,Connor West,45-54,7,WA,700,1,0,0,10419.0,84405.0,M0100062,2023-08-09,217000,209000,4.482,30,323,1097.19,0.655,319000,0,-92,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1,9,1,0,0,0,1,1,5.0,13,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.007,12139.0,85.0,-181.0
C0100063,Donald Wright,55-64,16,GA,782,4,1,1,2537.0,99130.0,M0100063,2023-10-05,253000,244000,6.167,30,325,1544.13,0.522,467000,0,77,1.0,0.0,5.0,0.0,0.0,3.0,3.0,1.0,1.0,3,1,14,4,0,4,4,1,2,14.0,33,0.4736842105263157,1.0,1.0,0.0,1.0,0.14,0.95,0.0,0.0,0.0,0.0,0,,0.0251,14172.0,356.0,-122.0
C0100064,Jessica Callahan,45-54,18,NJ,749,4,1,1,4328.0,90271.0,M0100064,2020-10-25,267000,249000,5.824,30,290,1570.71,0.526,473000,0,42,1.0,1.0,5.0,1.0,0.0,2.0,1.0,1.0,2.0,3,2,10,6,0,4,1,3,3,14.0,32,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0569,14462.0,823.0,-19.0
C0100065,Amber Kidd,45-54,15,FL,682,1,0,0,4546.0,107345.0,M0100065,2024-01-21,269000,261000,7.159,30,329,1818.48,0.511,511000,0,176,2.0,1.0,4.0,2.0,3.0,2.0,5.0,1.0,2.0,2,5,6,4,4,3,9,4,4,22.0,41,1.3157894736842106,2.0,1.0,1.0,1.0,-0.12,0.78,0.0,0.0,0.0,0.0,1,2026-10-03,0.4974,15159.0,7540.0,1459.0
C0100066,Tracy House,45-54,19,MA,740,2,1,0,15840.0,118877.0,M0100066,2025-02-11,283000,278000,4.136,30,342,1373.37,0.626,444000,0,-126,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0,1,8,2,0,0,0,2,1,5.0,14,0.1111111111111111,1.0,1.0,1.0,1.0,-0.11,0.64,0.0,0.0,0.0,0.0,0,,0.0041,16146.0,66.0,-185.0
C0100067,Carol Tucker,35-44,3,NY,757,3,1,1,11017.0,68305.0,M0100067,2020-07-01,206000,191000,5.91,30,286,1223.18,0.497,384000,0,51,2.0,1.0,7.0,0.0,1.0,3.0,3.0,0.0,0.0,2,2,15,5,1,4,5,3,2,17.0,39,0.5454545454545454,2.0,0.0,0.0,0.0,-0.07,0.27,0.0,0.0,0.0,0.0,0,,0.014,11093.0,155.0,-166.0
C0100068,James Brown,25-34,14,AZ,625,2,1,0,5455.0,109706.0,M0100068,2020-04-14,334000,309000,6.948,30,284,2210.46,0.585,528000,0,155,0.0,0.0,5.0,1.0,3.0,4.0,3.0,2.0,0.0,0,0,17,2,4,7,4,3,2,18.0,39,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.033,17947.0,592.0,-70.0
C0100069,William Baker,35-44,20,WA,678,2,1,0,5202.0,68880.0,M0100069,2020-05-07,209000,194000,4.938,30,284,1114.05,0.628,309000,1,-46,0.0,0.0,7.0,0.0,1.0,2.0,0.0,2.0,2.0,1,1,14,1,2,4,1,3,3,14.0,30,0.75,2.0,1.0,1.0,0.0,0.03,0.64,0.0,0.0,0.0,0.0,0,,0.0061,11268.0,69.0,-185.0
C0100070,Jordan Henderson,35-44,11,FL,736,4,1,1,764.0,99245.0,M0100070,2024-08-06,243000,237000,5.01,30,335,1305.96,0.49,484000,0,-39,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0,3,7,1,1,1,1,1,1,8.0,16,1.0,1.0,0.0,0.0,0.0,0.31,0.12,0.0,0.0,0.0,0.0,0,,0.0,13765.0,0.0,-200.0
C0100071,Whitney Peters,35-44,19,CA,633,1,0,0,55662.0,122528.0,M0100071,2023-03-23,320000,307000,7.02,30,319,2133.27,0.66,465000,0,162,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2,3,11,3,3,2,2,4,2,9.0,32,-0.217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0407,17831.0,726.0,-40.0
C0100072,Brittney Phillips,55-64,7,VA,640,2,1,0,663.0,15541.0,M0100072,2023-12-15,90000,84000,5.109,15,148,716.83,0.667,126000,0,-29,0.0,1.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0,1,12,2,0,5,0,0,3,10.0,23,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0066,4879.0,32.0,-193.0
C0100073,Lauren Daniels,35-44,18,AZ,707,1,0,0,13444.0,455839.0,M0100073,2024-02-18,1139000,1105000,7.077,30,330,7636.79,0.574,1924000,0,168,1.0,3.0,6.0,2.0,0.0,3.0,4.0,5.0,1.0,3,5,11,3,3,6,6,9,2,25.0,48,1.173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.056,64179.0,3594.0,591.0
C0100074,Amy Silva,25-34,19,NJ,742,1,0,0,8478.0,139394.0,M0100074,2020-03-13,426000,394000,3.87,30,283,2001.99,0.507,777000,0,-153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,2,0,0,0,1,1,1.0,11,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0007,22884.0,16.0,-196.0
C0100075,Sarah Moore,35-44,13,CA,744,3,1,1,5891.0,159766.0,M0100075,2024-11-30,385000,377000,7.281,30,339,2634.48,0.724,521000,0,188,1.0,1.0,7.0,2.0,2.0,3.0,1.0,2.0,0.0,1,4,13,3,3,4,3,11,0,19.0,42,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0261,21896.0,571.0,-74.0
C0100076,Angela Lopez,35-44,15,MI,791,3,1,1,8024.0,90754.0,M0100076,2022-01-27,252000,238000,6.883,30,305,1656.81,0.511,466000,0,148,2.0,1.0,2.0,2.0,3.0,5.0,1.0,4.0,1.0,4,4,6,2,5,7,3,8,2,21.0,41,1.1,2.0,1.0,1.0,1.0,-0.325,0.5,0.0,0.0,0.0,0.0,0,,0.0198,13823.0,274.0,-140.0
C0100077,Megan Young,45-54,11,IL,723,2,1,0,3657.0,119921.0,M0100077,2021-05-27,344000,323000,4.448,30,297,1732.38,0.475,680000,0,-95,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9,1,0,1,0,0,3,4.0,15,-0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0021,18760.0,39.0,-191.0
C0100078,Steve Sanchez,45-54,7,AZ,703,1,0,0,17736.0,75715.0,M0100078,2025-04-15,179000,176000,5.161,30,344,978.6,0.601,293000,0,-24,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,10,2,0,1,2,1,3,7.0,20,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.001,10222.0,10.0,-198.0
C0100079,Lisa Barnes,55-64,11,WA,661,3,1,1,1675.0,46991.0,M0100079,2020-06-04,419000,358000,4.135,15,105,3127.71,0.433,827000,0,-127,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,9,0,1,1,1,0,2,6.0,14,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0091,20793.0,189.0,-158.0
C0100080,Kelly Donovan,45-54,20,VA,702,1,0,0,12009.0,56879.0,M0100080,2024-05-05,141000,137000,4.957,30,332,753.22,0.717,191000,0,-44,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0,20,4,0,2,0,0,2,11.0,28,0.2941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0063,7957.0,50.0,-189.0
C0100081,Mike Allen,35-44,1,OH,751,2,1,0,3593.0,66598.0,M0100081,2023-03-26,174000,167000,3.78,30,319,808.79,0.572,292000,0,-162,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,14,1,0,0,0,0,3,4.0,19,-0.4666666666666667,2.0,0.0,0.0,0.0,0.145,0.18,0.0,0.0,0.0,0.0,0,,0.0038,9699.0,37.0,-192.0
C0100082,Michael Evans,55-64,5,PA,753,1,0,0,4855.0,84872.0,M0100082,2022-06-14,230000,219000,3.542,30,310,1038.2,0.498,440000,0,-186,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,11,0,0,0,0,1,2,4.0,14,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0059,12720.0,75.0,-184.0
C0100083,Paul Jones,35-44,10,WA,731,2,1,0,5015.0,230955.0,M0100083,2020-06-13,697000,646000,4.121,30,286,3376.39,0.582,1110000,1,-128,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,2,0,16,1,1,0,1,1,4,10.0,26,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0005,37520.0,19.0,-196.0
C0100084,Zachary Ferrell,25-34,7,TX,744,2,1,0,6645.0,60261.0,M0100084,2019-10-10,189000,174000,6.641,30,277,1212.19,0.493,353000,0,124,1.0,2.0,3.0,2.0,0.0,5.0,1.0,4.0,1.0,2,4,9,3,3,6,1,9,5,19.0,42,0.6521739130434783,1.0,1.0,0.0,1.0,0.02,0.58,0.0,0.0,0.0,0.0,0,,0.0308,10106.0,311.0,-132.0
C0100085,Daniel Baker,25-34,13,TX,777,1,0,0,14803.0,155600.0,M0100085,2024-03-18,387000,376000,3.454,30,331,1727.88,0.558,674000,0,-195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,2,0,1,0,0,0,1.0,9,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.004,21838.0,87.0,-181.0
C0100086,Shirley Suarez,55-64,8,CA,723,2,1,0,7762.0,18781.0,M0100086,2023-04-01,117000,108000,7.01,15,139,1052.28,0.639,169000,0,161,0.0,0.0,3.0,0.0,2.0,2.0,3.0,4.0,1.0,3,0,13,2,4,5,4,7,3,15.0,41,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.014,6273.0,88.0,-181.0
C0100087,Christopher Bass,45-54,14,GA,781,2,1,0,24824.0,119762.0,M0100087,2022-01-17,332000,314000,6.506,30,305,2099.78,0.491,639000,0,111,0.0,1.0,5.0,4.0,2.0,3.0,2.0,7.0,1.0,1,1,14,6,4,4,5,9,1,25.0,45,1.5,1.0,1.0,1.0,1.0,0.37,0.58,0.0,0.0,0.0,0.0,0,,0.0157,18237.0,286.0,-137.0
C0100088,Lisa Archer,35-44,3,TX,687,2,1,0,28392.0,298322.0,M0100088,2023-03-26,780000,748000,6.949,30,319,5162.67,0.628,1192000,0,155,2.0,1.0,6.0,3.0,0.0,7.0,5.0,4.0,0.0,3,1,14,6,2,9,5,5,1,28.0,46,2.111111111111111,1.0,1.0,1.0,1.0,0.58,0.78,0.0,0.0,0.0,0.0,0,,0.079,43444.0,3432.0,555.0
C0100089,Aimee Montoya,45-54,7,NC,716,2,1,0,11737.0,177526.0,M0100089,2025-03-18,421000,414000,5.879,30,343,2491.45,0.765,541000,0,48,1.0,0.0,5.0,2.0,0.0,3.0,2.0,4.0,5.0,2,2,13,5,2,5,2,7,7,22.0,45,0.9130434782608696,1.0,1.0,1.0,0.0,-0.32,0.81,0.0,0.0,0.0,0.0,0,,0.0041,24045.0,99.0,-178.0
C0100090,Matthew Mcmillan,35-44,14,FL,698,3,1,1,18382.0,39457.0,M0100090,2021-01-07,116000,108000,7.314,30,292,796.37,0.655,165000,0,191,2.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,2.0,3,2,13,2,1,3,4,11,2,21.0,41,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0157,6273.0,98.0,-178.0
C0100091,Brian Rodriguez,45-54,10,AZ,755,1,0,0,92034.0,122614.0,M0100091,2022-04-27,335000,318000,3.922,30,308,1584.31,0.513,620000,0,-148,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,11,1,0,1,0,0,1,4.0,15,-0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0037,18470.0,68.0,-185.0
C0100092,Denise Jacobs,35-44,15,OH,674,1,0,0,1486.0,108059.0,M0100092,2024-12-03,260000,255000,7.005,30,339,1730.66,0.548,465000,0,160,0.0,3.0,3.0,3.0,1.0,5.0,8.0,5.0,0.0,3,3,10,5,2,5,8,7,2,28.0,45,2.2941176470588234,1.0,1.0,1.0,0.0,0.01,0.54,0.0,0.0,0.0,0.0,0,,0.1604,14811.0,2376.0,323.0
C0100093,Christina Walters,35-44,13,TX,705,1,0,0,29477.0,216325.0,M0100093,2021-11-13,605000,571000,8.0,30,303,4439.28,0.539,1059000,0,260,1.0,0.0,2.0,2.0,3.0,1.0,6.0,2.0,3.0,3,0,9,3,5,3,10,5,5,20.0,43,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.1084,33164.0,3595.0,591.0
C0100094,John Whitehead,35-44,7,NJ,636,1,0,0,51731.0,102337.0,M0100094,2020-04-06,312000,289000,5.21,30,283,1715.15,0.703,411000,0,-19,0.0,0.0,5.0,2.0,2.0,0.0,0.0,3.0,1.0,2,1,14,2,3,1,2,7,4,13.0,36,0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0021,16785.0,35.0,-192.0
C0100095,Anna Henderson,45-54,9,IL,746,2,1,0,13635.0,57030.0,M0100095,2021-10-31,160000,151000,5.439,30,302,902.35,0.517,292000,0,4,0.0,1.0,6.0,1.0,0.0,1.0,2.0,2.0,0.0,2,4,16,3,2,1,2,3,0,13.0,33,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0016,8770.0,14.0,-197.0
C0100096,Aaron Wise,35-44,20,NY,776,1,0,0,79607.0,114769.0,M0100096,2022-11-02,306000,292000,4.486,30,314,1547.91,0.558,523000,0,-91,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,7,0,0,0,2,4,2,7.0,16,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.004,16960.0,68.0,-185.0
C0100097,Deborah Figueroa,25-34,20,MI,760,1,0,0,68085.0,78976.0,M0100097,2021-01-10,231000,216000,5.573,30,292,1322.19,0.695,311000,0,17,0.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,1.0,0,1,17,1,2,0,1,2,1,11.0,25,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.004,12545.0,50.0,-189.0
C0100098,Jessica Smith,25-34,1,MA,756,1,0,0,5408.0,44426.0,M0100098,2024-01-26,111000,108000,5.705,30,329,644.6,0.614,176000,0,30,0.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1,1,6,3,3,1,0,7,1,9.0,23,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0069,6273.0,43.0,-191.0
C0100099,Stephen Mckee,65+,15,MA,757,2,1,0,5928.0,126124.0,M0100099,2025-02-16,300000,295000,2.901,30,342,1248.85,0.661,446000,0,-250,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,12,1,0,0,0,0,1,5.0,14,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0064,17134.0,110.0,-176.0
C0100100,Sandra Aguilar,65+,10,OH,751,3,1,1,15317.0,122492.0,M0100100,2022-10-04,328000,313000,6.173,30,313,2003.16,0.535,585000,0,77,0.0,1.0,7.0,1.0,0.0,1.0,2.0,5.0,0.0,0,3,15,4,2,2,2,6,5,17.0,39,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0283,18179.0,514.0,-87.0
C0100101,Cameron Parker,45-54,1,WA,747,2,1,0,3832.0,157858.0,M0100101,2024-01-10,397000,385000,6.721,30,328,2567.29,0.62,621000,0,132,1.0,0.0,3.0,1.0,3.0,3.0,3.0,5.0,2.0,2,0,13,4,3,5,4,9,3,21.0,43,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0122,22361.0,273.0,-140.0
C0100102,Rebecca Valencia,35-44,13,NY,750,4,1,1,209707.0,82713.0,M0100102,2022-10-04,545000,495000,4.531,15,133,4177.85,0.516,960000,0,-87,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0,1,9,2,1,0,2,0,1,6.0,16,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0005,28750.0,14.0,-197.0
C0100103,Christine Wright,65+,1,WA,690,1,0,0,20881.0,100207.0,M0100103,2021-07-17,285000,268000,5.033,30,299,1535.69,0.486,552000,0,-37,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,0,0,17,0,2,0,1,2,2,9.0,24,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0021,15566.0,33.0,-193.0
C0100104,Richard Henson,55-64,7,MA,710,2,1,0,8568.0,51857.0,M0100104,2020-08-14,155000,144000,6.433,30,288,972.89,0.593,243000,0,103,0.0,1.0,4.0,7.0,2.0,1.0,5.0,2.0,2.0,3,3,17,8,4,5,6,4,5,24.0,55,0.5483870967741935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,,0.0126,8364.0,105.0,-177.0
C0100105,Marc Moore,55-64,14,GA,723,1,0,0,1492.0,78415.0,M0100105,2022-02-23,216000,205000,4.478,30,306,1091.62,0.498,412000,0,-92,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2,1,9,1,0,3,1,1,3,5.0,21,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0011,11907.0,13.0,-197.0
C0100106,Sharon Cherry,35-44,17,GA,704,3,1,1,10963.0,117066.0,M0100106,2022-01-17,325000,307000,6.318,30,305,2015.48,0.624,492000,0,92,1.0,0.0,4.0,1.0,2.0,4.0,2.0,1.0,0.0,1,0,8,4,3,5,4,2,0,15.0,27,1.5,1.0,0.0,0.0,0.0,0.72,0.41,0.0,0.0,0.0,0.0,0,,0.0057,17831.0,102.0,-178.0
C0100107,Sierra Johnson,35-44,9,NC,649,1,0,0,1953.0,194254.0,M0100107,2020-01-02,602000,555000,5.815,30,280,3538.01,0.62,895000,0,42,0.0,1.0,3.0,2.0,0.0,3.0,3.0,3.0,2.0,1,2,8,3,0,5,3,5,2,17.0,29,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0122,32235.0,393.0,-114.0
C0100108,Evelyn Galvan,25-34,17,TX,664,4,1,1,20169.0,35962.0,M0100108,2020-04-01,328000,279000,8.0,15,103,3134.54,0.623,448000,0,260,0.0,0.0,7.0,0.0,2.0,2.0,4.0,6.0,2.0,1,4,13,3,4,5,5,10,3,23.0,48,0.84,1.0,1.0,1.0,0.0,0.03,0.91,0.0,0.0,0.0,0.0,0,,0.1084,16205.0,1757.0,187.0
C0100109,Sharon Cochran,65+,17,WA,730,3,1,1,402.0,104756.0,M0100109,2020-12-29,307000,287000,5.359,30,292,1716.05,0.521,551000,0,-4,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,2,2,12,2,1,3,3,2,0,9.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0035,16669.0,58.0,-187.0
C0100110,Richard Rodriguez,45-54,9,VA,760,2,1,0,42637.0,95244.0,M0100110,2020-03-30,291000,269000,4.913,30,283,1546.71,0.511,526000,1,-49,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2,1,10,1,1,1,1,2,3,9.0,22,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0046,15624.0,72.0,-184.0
C0100111,Shannon Walker,35-44,4,AZ,720,2,1,0,4871.0,122466.0,M0100111,2022-11-15,326000,311000,5.772,30,315,1907.01,0.707,440000,0,37,1.0,0.0,2.0,1.0,0.0,3.0,1.0,3.0,1.0,3,1,14,2,3,5,1,5,2,12.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0343,18063.0,620.0,-64.0
C0100112,Julia Torres,35-44,14,TX,820,2,1,0,1064.0,104668.0,M0100112,2021-02-04,852000,741000,5.627,15,113,7019.1,0.447,1658000,0,23,0.0,0.0,6.0,2.0,1.0,0.0,0.0,4.0,2.0,1,0,11,3,2,2,0,5,5,15.0,29,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0106,43038.0,456.0,-100.0
C0100113,Crystal Johnson,45-54,1,WA,678,1,0,0,7945.0,46003.0,M0100113,2022-07-01,314000,283000,7.295,15,130,2874.36,0.588,481000,0,189,1.0,0.0,7.0,1.0,1.0,3.0,0.0,1.0,0.0,4,1,13,3,3,5,2,3,4,14.0,38,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0411,16437.0,676.0,-51.0
C0100114,Garrett Lin,35-44,18,IL,740,4,1,1,8268.0,102997.0,M0100114,2022-01-04,287000,271000,7.237,30,304,1955.32,0.543,499000,0,184,1.0,0.0,1.0,1.0,0.0,3.0,3.0,9.0,0.0,3,0,9,1,0,4,6,11,4,18.0,38,0.8,1.0,1.0,1.0,0.0,0.3,0.8,0.0,0.0,0.0,0.0,0,,0.0149,15740.0,235.0,-148.0
C0100115,Diana May,55-64,8,WA,778,3,1,1,7501.0,118534.0,M0100115,2021-09-28,334000,315000,4.697,30,301,1731.65,0.498,633000,0,-70,0.0,0.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,0,0,11,2,1,0,1,5,1,11.0,21,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0069,18295.0,126.0,-172.0
C0100116,William Herrera,55-64,16,MA,767,1,0,0,42433.0,98697.0,M0100116,2025-03-24,234000,230000,5.289,30,343,1297.81,0.604,381000,0,-11,1.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,1,3,8,1,2,6,2,4,2,12.0,29,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0061,13359.0,81.0,-182.0
C0100117,Ashley Waller,55-64,15,AZ,749,1,0,0,12798.0,30686.0,M0100117,2025-08-20,150000,146000,4.736,15,168,1165.66,0.509,287000,0,-66,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,15,0,1,0,0,0,3,4.0,21,-0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0005,8480.0,4.0,-199.0
C0100118,Victor Baker,35-44,10,AZ,768,1,0,0,21064.0,44142.0,M0100118,2019-12-25,137000,126000,4.541,30,280,697.5,0.506,249000,0,-86,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,10,3,1,1,0,0,1,7.0,18,0.2727272727272727,2.0,0.0,0.0,0.0,0.26,0.37,0.0,0.0,0.0,0.0,0,,0.0006,7318.0,4.0,-199.0
C0100119,Jeffrey Chandler,45-54,20,TX,722,3,1,1,6012.0,88562.0,M0100119,2023-07-07,228000,220000,2.8,30,322,936.84,0.63,349000,0,-260,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,14,1,0,1,0,2,3,8.0,22,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0021,12778.0,27.0,-194.0
C0100120,Larry Dixon,45-54,16,PA,794,2,1,0,13526.0,251446.0,M0100120,2025-05-23,592000,583000,7.358,30,345,4081.94,0.621,939000,0,196,1.0,0.0,8.0,0.0,2.0,4.0,3.0,3.0,1.0,6,1,14,3,2,5,5,5,3,22.0,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0895,33861.0,3031.0,467.0
C0100121,Kenneth Scott,45-54,18,PA,777,2,1,0,1685.0,244378.0,M0100121,2024-12-19,587000,575000,4.763,30,340,3066.67,0.566,1016000,0,-64,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1,1,10,4,0,0,0,0,2,7.0,18,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0041,33396.0,137.0,-170.0
C0100122,April Frost,25-34,2,GA,681,1,0,0,11045.0,80035.0,M0100122,2025-06-18,188000,185000,5.009,30,346,1010.26,0.515,359000,0,-39,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0,0,6,4,0,2,1,1,3,6.0,17,0.0909090909090909,1.0,0.0,0.0,0.0,0.14,0.35,0.0,0.0,0.0,0.0,0,,0.001,10745.0,11.0,-198.0
C0100123,Michelle Harmon,35-44,10,MA,734,4,1,1,3262.0,121649.0,M0100123,2024-04-05,303000,294000,8.0,30,331,2223.31,0.488,603000,0,260,1.0,0.0,3.0,0.0,3.0,4.0,0.0,2.0,1.0,1,1,11,1,5,5,3,4,2,14.0,33,0.4736842105263157,2.0,1.0,1.0,0.0,0.165,0.83,0.0,0.0,0.0,0.0,1,2026-11-24,0.4693,17076.0,8014.0,1563.0
